date,Month,Year,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,Country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source,content2,content,corruption_index,homicide_rate,GDP,total_fisheries_per_ton,total_military,population,unemployment_rate,totalgr,industryofgdp
1/15/2005,January,2005,TIME UNK,-51.1,0.1,Boarded,"Macapa Anchorage, Amazon, Brazil",BRA,BRA,Brazil,9.721747106,-51.01740475,0.071437893,UNK,Finch Arrow,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored January 2005 TIME UNK,UNK TYPE was Boarded while Anchored in January 2005 TIME UNK,37,23.44880162,4790.437088,1008045,673000,186127103,9.56799984,0.374447321,0.241725783
1/16/2005,January,2005,TIME UNK,106.85,20.65,Boarded,"Haiphong Anchorage, Vietnam",VNM,VNM,Vietnam,5.514265941,106.8059188,20.67755768,UNK,Mekong Straits,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored January 2005 TIME UNK,UNK TYPE was Boarded while Anchored in January 2005 TIME UNK,2.6,1.256073677,687.4797356,3440200,495000,83832661,2.137000084,0.186834571,0.381311399
1/18/2005,January,2005,TIME UNK,98.6767,3.7767,Boarded,"Belawan Port, Indonesia",IDN,IDN,Indonesia,4.812898598,98.71062259,3.803778387,UNK,Name Withheld,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed January 2005 TIME UNK,UNK TYPE was Boarded while Berthed in January 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
1/19/2005,January,2005,TIME UNK,-70,18.4167,Boarded,"Berth No. 2, Rio Haina Port, Dominican Republic",DOM,DOM,Dominican Republic,0.432879865,-70.00401771,18.41746654,UNK,Asphalt Victory,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed January 2005 TIME UNK,UNK TYPE was Boarded while Berthed in January 2005 TIME UNK,3,26.31561013,3970.32284,12173,40000,9097257,6.586999893,0.147882009,0.302693577
1/20/2005,January,2005,TIME UNK,118.121,5.8272,Boarded,"Sandakan Anchorage, Malaysia",MYS,MYS,Malaysia,2.793620524,118.0959579,5.82416413,UNK,Bunga Mas 11,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored January 2005 TIME UNK,UNK TYPE was Boarded while Anchored in January 2005 TIME UNK,5.1,2.351053099,5587.02565,1434097,135000,25690611,3.529999971,0.186110638,0.463683225
1/23/2005,January,2005,TIME UNK,105.1667,-5.4667,Boarded,"Panjang Port, Indonesia",IDN,IDN,Indonesia,8.926698251,105.2463485,-5.478773696,UNK,Bahagia,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed January 2005 TIME UNK,UNK TYPE was Boarded while Berthed in January 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
1/24/2005,January,2005,TIME UNK,-77.1667,-12.5,Boarded,"Callao Anchorage, Peru",PER,PER,Peru,34.41965362,-77.0172013,-12.22576263,UNK,Gulf Progress,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored January 2005 TIME UNK,UNK TYPE was Boarded while Anchored in January 2005 TIME UNK,3.5,NA,2729.498682,9419469,157000,27866145,4.860000134,0.189630126,0.343566674
1/29/2005,January,2005,TIME UNK,70.2203,22.8197,Boarded,"Kandla Anchorage, India",IND,IND,India,10.43137709,70.32154382,22.81171296,UNK,Shang Yuan Men,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored January 2005 TIME UNK,UNK TYPE was Boarded while Anchored in January 2005 TIME UNK,2.9,3.929471074,714.8610135,6698488,3047000,1147609927,5.59800005,0.242393869,0.295337642
1/31/2005,January,2005,TIME UNK,103.1667,9.2533,Boarded,Gulf of Thailand,VNM,VNM,Vietnam,126.3635408,104.01059,10.03046296,UNK,Bow Sailor,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming January 2005 TIME UNK,UNK TYPE was Boarded while Steaming in January 2005 TIME UNK,2.6,1.256073677,687.4797356,3440200,495000,83832661,2.137000084,0.186834571,0.381311399
2/1/2005,February,2005,TIME UNK,107.0167,10.5667,Boarded,"Tan Thuan Port, Off Ho Chi Minh City, Vietnam",VNM,VNM,Vietnam,0.721780757,107.0114038,10.56281159,UNK,Cynthia Fagan,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed February 2005 TIME UNK,UNK TYPE was Boarded while Berthed in February 2005 TIME UNK,2.6,1.256073677,687.4797356,3440200,495000,83832661,2.137000084,0.186834571,0.381311399
2/2/2005,February,2005,TIME UNK,70.2203,22.8197,Boarded,"Kandla Anchorage, India",IND,IND,India,10.43137709,70.32154382,22.81171296,UNK,Celtic,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored February 2005 TIME UNK,UNK TYPE was Boarded while Anchored in February 2005 TIME UNK,2.9,3.929471074,714.8610135,6698488,3047000,1147609927,5.59800005,0.242393869,0.295337642
2/2/2005,February,2005,TIME UNK,104.1667,1.2667,Boarded,Singapore Straits,MYS,IDN,Malaysia,9.050548745,104.1740829,1.348211981,UNK,Sun Jupiter,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming February 2005 TIME UNK,UNK TYPE was Boarded while Steaming in February 2005 TIME UNK,5.1,2.351053099,5587.02565,1434097,135000,25690611,3.529999971,0.186110638,0.463683225
2/2/2005,February,2005,TIME UNK,91.7932,22.2167,Boarded,"Chittagong Anchorage, Bangladesh",BGD,BGD,Bangladesh,2.332013422,91.81202233,22.20502351,UNK,Dragonaria,UNK TYPE,steaming,mappingpiracy,UNK TYPE steaming February 2005 TIME UNK,UNK TYPE was Boarded while steaming in February 2005 TIME UNK,1.7,2.583512751,499.4619402,2215957,252000,139035505,4.25,0.087675538,0.232998442
2/3/2005,February,2005,TIME UNK,119.3333,19.7167,Attempted,"Off Luzon Strait, South China Sea",PHL,PHL,Philippines,187.0318913,120.5905054,18.52216218,UNK,Ida Selmer,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming February 2005 TIME UNK,UNK TYPE was Attempted while Steaming in February 2005 TIME UNK,2.5,7.453121067,1244.349041,4157388,147000,86326250,3.795000076,0.143648452,0.338136763
2/3/2005,February,2005,TIME UNK,116.35,-3.2,Boarded,"Kota Baru Anchorage, Indonesia",IDN,IDN,Indonesia,8.916342976,116.2763778,-3.232028904,UNK,Helen B.,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored February 2005 TIME UNK,UNK TYPE was Boarded while Anchored in February 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
2/6/2005,February,2005,TIME UNK,116.9717,-1.36,Boarded,"Balikpapan Anchorage, Indonesia",IDN,IDN,Indonesia,13.36871685,116.9576929,-1.239922784,UNK,Four Schooner,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored February 2005 TIME UNK,UNK TYPE was Boarded while Anchored in February 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
2/7/2005,February,2005,TIME UNK,-77.1033,3.8583,Boarded,"Buenaventure Inner Anchorage 3, Colombia",COL,COL,Colombia,1.393361488,-77.11449134,3.852606512,UNK,DD Fidelity,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored February 2005 TIME UNK,UNK TYPE was Boarded while Anchored in February 2005 TIME UNK,4,42.46650308,3414.465833,182002,336000,42647723,11.86999989,NA,0.303481498
2/10/2005,February,2005,TIME UNK,114.6167,-3.3265,Attempted,"Banjarmasin Roads, Indonesia",IDN,IDN,Indonesia,7.754929482,114.5503036,-3.348077081,UNK,Ju Fu Men,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored February 2005 TIME UNK,UNK TYPE was Attempted while Anchored in February 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
2/15/2005,February,2005,TIME UNK,116.66,-1.6917,Boarded,"Adang Bay Anchorage, Indonesia",IDN,IDN,Indonesia,14.81638725,116.557465,-1.606215102,UNK,Pearl of Jebel Ali,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored February 2005 TIME UNK,UNK TYPE was Boarded while Anchored in February 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
2/16/2005,February,2005,TIME UNK,91.7932,22.2167,Boarded,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,Bangladesh,2.332013422,91.81202233,22.20502351,UNK,MMM Houston,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored February 2005 TIME UNK,UNK TYPE was Boarded while Anchored in February 2005 TIME UNK,1.7,2.583512751,499.4619402,2215957,252000,139035505,4.25,0.087675538,0.232998442
2/22/2005,February,2005,TIME UNK,77.8333,7.8167,Boarded,"Off Trivandrum, SW Coast of India",IND,IND,India,40.48854486,77.75245202,8.173814195,UNK,Smit Luzon and Smit Cyclone,UNK TYPE,steaming,mappingpiracy,UNK TYPE steaming February 2005 TIME UNK,UNK TYPE was Boarded while steaming in February 2005 TIME UNK,2.9,3.929471074,714.8610135,6698488,3047000,1147609927,5.59800005,0.242393869,0.295337642
2/24/2005,February,2005,TIME UNK,107.0932,20.9448,Boarded,"Hon Gai Inner Anchorage, Vietnam",VNM,VNM,Vietnam,1.125483259,107.0849716,20.95140209,UNK,Trinity,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored February 2005 TIME UNK,UNK TYPE was Boarded while Anchored in February 2005 TIME UNK,2.6,1.256073677,687.4797356,3440200,495000,83832661,2.137000084,0.186834571,0.381311399
2/28/2005,February,2005,TIME UNK,99.5397,5.0183,Boarded,Malacca Straits,MYS,MYS,Malaysia,76.39195064,100.1800236,5.27334219,UNK,Highline 26 and Highline 22,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming February 2005 TIME UNK,UNK TYPE was Boarded while Steaming in February 2005 TIME UNK,5.1,2.351053099,5587.02565,1434097,135000,25690611,3.529999971,0.186110638,0.463683225
3/1/2005,March,2005,TIME UNK,105.525,-5.8708,Boarded,"Sebuku Anchorage, Pulau Laut, Indonesia",IDN,IDN,Indonesia,10.87635903,105.6020614,-5.809828383,UNK,Grace T.,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored March 2005 TIME UNK,UNK TYPE was Boarded while Anchored in March 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
3/2/2005,March,2005,TIME UNK,-0.0167,5.6167,Attempted,"Tema Roads, Ghana",GHA,GHA,Ghana,3.554001117,-0.045033332,5.60162995,UNK,Polestar 1,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored March 2005 TIME UNK,UNK TYPE was Attempted while Anchored in March 2005 TIME UNK,3.5,1.80154179,491.9463779,375139,7000,21814642,5.520999908,0.132614408,0.251254359
3/2/2005,March,2005,TIME UNK,91.7932,22.2167,Boarded,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,Bangladesh,2.332013422,91.81202233,22.20502351,UNK,Olympias,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored March 2005 TIME UNK,UNK TYPE was Boarded while Anchored in March 2005 TIME UNK,1.7,2.583512751,499.4619402,2215957,252000,139035505,4.25,0.087675538,0.232998442
3/4/2005,March,2005,TIME UNK,-7.6167,33.6,Boarded,"Casablanca Port, Morocco",MAR,MAR,Morocco,1.039577567,-7.617258267,33.60936107,UNK,Mersa Alam,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed March 2005 TIME UNK,UNK TYPE was Boarded while Berthed in March 2005 TIME UNK,3.2,1.539948547,2018.025743,1041467,251000,30455561,11.01000023,0.250870559,0.261539374
3/7/2005,March,2005,TIME UNK,114.2333,-4.7833,Boarded,Indonesia,IDN,IDN,Indonesia,80.49474526,114.6247665,-4.170505467,UNK,Agate,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Boarded while Steaming in March 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
3/8/2005,March,2005,TIME UNK,48.1167,13.4667,Attempted,30 miles off the Coast of Yemen,YEM,YEM,"Yemen, Rep.",56.13200318,48.18873132,13.96914297,UNK,Mahdi,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Attempted while Steaming in March 2005 TIME UNK,2.7,4.699758537,832.8444886,238780,138000,20107409,12.16699982,0.349384339,0.490111393
3/8/2005,March,2005,TIME UNK,48.1167,13.4667,Attempted,"30 miles off the Coast of Yemen, Gulf of Aden",YEM,YEM,"Yemen, Rep.",56.13200318,48.18873132,13.96914297,UNK,Gandalf,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Attempted while Steaming in March 2005 TIME UNK,2.7,4.699758537,832.8444886,238780,138000,20107409,12.16699982,0.349384339,0.490111393
3/11/2005,March,2005,TIME UNK,104.0867,1.25,Attempted,Singapore Straits,IDN,IDN,Indonesia,6.890062177,104.0905868,1.187811591,UNK,Great Luck,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Attempted while Steaming in March 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
3/12/2005,March,2005,TIME UNK,99.6125,3.6208,Boarded,"Berhala Island, Malacca Straits",IDN,IDN,Indonesia,32.99565499,99.43327884,3.38287995,UNK,Tri Samudra,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Boarded while Steaming in March 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
3/14/2005,March,2005,TIME UNK,99.6783,4.4267,Boarded,Malacca Straits,MYS,MYS,Malaysia,99.18588747,100.5654403,4.319159247,UNK,Idaten and Kuroshio 1,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Boarded while Steaming in March 2005 TIME UNK,5.1,2.351053099,5587.02565,1434097,135000,25690611,3.529999971,0.186110638,0.463683225
3/14/2005,March,2005,TIME UNK,80.3733,13.09,Attempted,"Chennai Outer Anchorage, India",IND,IND,India,6.691503027,80.31373132,13.10578034,UNK,Tyco Durable,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored March 2005 TIME UNK,UNK TYPE was Attempted while Anchored in March 2005 TIME UNK,2.9,3.929471074,714.8610135,6698488,3047000,1147609927,5.59800005,0.242393869,0.295337642
3/15/2005,March,2005,TIME UNK,51.2767,11.985,Attempted,Somalia,SOM,SOM,Somalia,15.54234105,51.24708093,11.84756094,UNK,Honor Pescadores,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Attempted while Steaming in March 2005 TIME UNK,2.1,NA,NA,25000,NA,10446863,11.67000008,NA,NA
3/15/2005,March,2005,TIME UNK,50.8333,14.3333,Attempted,Gulf of Aden,YEM,YEM,"Yemen, Rep.",82.34659841,50.66146895,15.05849844,UNK,NMT Silvia,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Attempted while Steaming in March 2005 TIME UNK,2.7,4.699758537,832.8444886,238780,138000,20107409,12.16699982,0.349384339,0.490111393
3/16/2005,March,2005,TIME UNK,51.553,12.7558,Hijacked,Somalia,YEM,YEM,"Yemen, Rep.",80.00044554,52.06411842,12.2354733,UNK,OR. Sirichainava 12,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Hijacked while Steaming in March 2005 TIME UNK,2.7,4.699758537,832.8444886,238780,138000,20107409,12.16699982,0.349384339,0.490111393
3/19/2005,March,2005,TIME UNK,91.7932,22.2167,Boarded,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,Bangladesh,2.332013422,91.81202233,22.20502351,UNK,Marissa Green,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Boarded while Steaming in March 2005 TIME UNK,1.7,2.583512751,499.4619402,2215957,252000,139035505,4.25,0.087675538,0.232998442
3/20/2005,March,2005,TIME UNK,91.7932,22.2167,Boarded,"Chittagong Alpha Anchorage, Bangladesh",BGD,BGD,Bangladesh,2.332013422,91.81202233,22.20502351,UNK,Gulf Nomad,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Boarded while Steaming in March 2005 TIME UNK,1.7,2.583512751,499.4619402,2215957,252000,139035505,4.25,0.087675538,0.232998442
3/20/2005,March,2005,TIME UNK,116.7932,-1.25,Boarded,"Balikpapan Inner Anchorage, Indonesia",IDN,IDN,Indonesia,0.277697181,116.7908635,-1.249118748,UNK,Isadora,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored March 2005 TIME UNK,UNK TYPE was Boarded while Anchored in March 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
3/22/2005,March,2005,TIME UNK,105.99,-5.9717,Boarded,"Pertamina Jetty - 1 Tg. Gerem, Indonesia",IDN,IDN,Indonesia,1.917410561,105.9773055,-5.983493748,UNK,Bahgia,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed March 2005 TIME UNK,UNK TYPE was Boarded while Berthed in March 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
3/26/2005,March,2005,TIME UNK,116.7867,-1.2017,Attempted,"Balikpapan Coal Terminal, Indonesia",IDN,IDN,Indonesia,0.747323578,116.7932235,-1.203301691,UNK,Happy Clipper,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed March 2005 TIME UNK,UNK TYPE was Attempted while Berthed in March 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
3/28/2005,March,2005,TIME UNK,106.875,-6.0887,Boarded,"Tg. Priok Roads, Indonesia",IDN,IDN,Indonesia,4.406244957,106.8377385,-6.102715753,UNK,Akropolis,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored March 2005 TIME UNK,UNK TYPE was Boarded while Anchored in March 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
3/29/2005,March,2005,TIME UNK,116.9667,-1.8933,Boarded,"Makassar Straits, Indonesia",IDN,IDN,Indonesia,52.04600643,116.5986434,-2.183851821,UNK,Red Orchid,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Boarded while Steaming in March 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
3/30/2005,March,2005,TIME UNK,105.2987,-5.4715,Boarded,"Panjang Outer Roads, Indonesia",IDN,IDN,Indonesia,1.464463157,105.3107202,-5.465997003,UNK,Jacqueline,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored March 2005 TIME UNK,UNK TYPE was Boarded while Anchored in March 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
3/30/2005,March,2005,TIME UNK,105.525,-5.8708,Boarded,"Sebuku Anchorage, East Kalimantan, Indonesia",IDN,IDN,Indonesia,10.87635903,105.6020614,-5.809828383,UNK,Darya Rani,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored March 2005 TIME UNK,UNK TYPE was Boarded while Anchored in March 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
3/30/2005,March,2005,TIME UNK,119,4.5833,Boarded,"About 3NM East of Mataking Island, Malaysia",MYS,MYS,Malaysia,29.36684129,118.7600204,4.471380927,UNK,Bonggaya 91 and Bonggaya 90,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Boarded while Steaming in March 2005 TIME UNK,5.1,2.351053099,5587.02565,1434097,135000,25690611,3.529999971,0.186110638,0.463683225
3/31/2005,March,2005,TIME UNK,100.7433,3.115,Boarded,"Vicinity of One Fathom Bank, Malacca Straits",MYS,MYS,Malaysia,55.58602725,101.2369898,3.03506094,UNK,Ocean Bridge,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Boarded while Steaming in March 2005 TIME UNK,5.1,2.351053099,5587.02565,1434097,135000,25690611,3.529999971,0.186110638,0.463683225
3/31/2005,March,2005,TIME UNK,48.8183,0.675,Attempted,Somalia,SOM,SOM,Somalia,356.3189585,46.62574304,3.023911851,UNK,Trust Dubai,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 2005 TIME UNK,UNK TYPE was Attempted while Steaming in March 2005 TIME UNK,2.1,NA,NA,25000,NA,10446863,11.67000008,NA,NA
4/3/2005,April,2005,TIME UNK,105.4,3.1333,Boarded,"12NM West of P. Mangkai, Anambas Islands, Indonesia",IDN,IDN,Indonesia,33.10345318,105.6887313,3.059963283,UNK,Arran Trader,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 2005 TIME UNK,UNK TYPE was Boarded while Steaming in April 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
4/3/2005,April,2005,TIME UNK,76.7222,8.1207,Boarded,"Off Trivandrum, SW Coast India",IND,IND,India,40.71609165,76.99586022,8.368109442,UNK,Mahaweli and Pryamee Amma,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 2005 TIME UNK,UNK TYPE was Boarded while Steaming in April 2005 TIME UNK,2.9,3.929471074,714.8610135,6698488,3047000,1147609927,5.59800005,0.242393869,0.295337642
4/5/2005,April,2005,TIME UNK,103.4833,1.1467,Attempted,Singapore Straits,IDN,IDN,Indonesia,10.56122372,103.3898218,1.130275783,UNK,Yohteisan,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 2005 TIME UNK,UNK TYPE was Attempted while Steaming in April 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
4/8/2005,April,2005,TIME UNK,104.1667,1.2667,Attempted,Singapore Straits,MYS,IDN,Malaysia,9.050548745,104.1740829,1.348211981,UNK,UNK,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 2005 TIME UNK,UNK TYPE was Attempted while Steaming in April 2005 TIME UNK,5.1,2.351053099,5587.02565,1434097,135000,25690611,3.529999971,0.186110638,0.463683225
4/8/2005,April,2005,TIME UNK,103.562,1.255,Boarded,"Off Tg. Pelepas Anchorage, Singapore Straits",MYS,SGP,Malaysia,5.358260128,103.516368,1.270453192,UNK,Kyosei Maru,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored April 2005 TIME UNK,UNK TYPE was Boarded while Anchored in April 2005 TIME UNK,5.1,2.351053099,5587.02565,1434097,135000,25690611,3.529999971,0.186110638,0.463683225
4/10/2005,April,2005,TIME UNK,48.4,3.5667,Boarded,60 Miles from Eastern Coast of Somalia,SOM,SOM,Somalia,105.8198141,47.84058679,4.341376044,UNK,Tim Buck,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 2005 TIME UNK,UNK TYPE was Boarded while Steaming in April 2005 TIME UNK,2.1,NA,NA,25000,NA,10446863,11.67000008,NA,NA
4/10/2005,April,2005,TIME UNK,116.3667,-3.2083,Boarded,"Pulau Laut Anchorage, Indonesia",IDN,IDN,Indonesia,10.37609451,116.2763778,-3.232028904,UNK,Haramachi Maru,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored April 2005 TIME UNK,UNK TYPE was Boarded while Anchored in April 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
4/10/2005,April,2005,TIME UNK,47.6,-0.8333,Hijacked,Off Eastern Coast of Somalia,SOM,NA,Somalia,399.6017764,45.82634525,2.30882396,UNK,Name Withheld,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 2005 TIME UNK,UNK TYPE was Hijacked while Steaming in April 2005 TIME UNK,2.1,NA,NA,25000,NA,10446863,11.67000008,NA,NA
4/11/2005,April,2005,TIME UNK,104.4,3.5,Attempted,South China Sea,MYS,MYS,Malaysia,71.7157411,104.1814071,2.889797268,UNK,Advance,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 2005 TIME UNK,UNK TYPE was Attempted while Steaming in April 2005 TIME UNK,5.1,2.351053099,5587.02565,1434097,135000,25690611,3.529999971,0.186110638,0.463683225
4/11/2005,April,2005,TIME UNK,98.7107,3.791,Boarded,"Pertamina Jetty, Belawan Port, Indonesia",IDN,IDN,Indonesia,1.413049284,98.71062259,3.803778387,UNK,Bahagia,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed April 2005 TIME UNK,UNK TYPE was Boarded while Berthed in April 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
4/11/2005,April,2005,TIME UNK,-41.8872,-22.7529,Boarded,"Buzios, Brazil",BRA,BRA,Brazil,1.514429498,-41.8765763,-22.76238372,UNK,Chimera,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in April 2005,37,23.44880162,4790.437088,1008045,673000,186127103,9.56799984,0.374447321,0.241725783
4/12/2005,April,2005,TIME UNK,106.928,-6.0373,Boarded,"Tg. Priok Anchorage, Jakarta, Indonesia",IDN,IDN,Indonesia,8.135225981,106.9882919,-6.079359633,UNK,Hephaestus,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored April 2005 TIME UNK,UNK TYPE was Boarded while Anchored in April 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
4/16/2005,April,2005,TIME UNK,117.0117,-1.2267,Boarded,"Balikpapan Anchorage, Indonesia",IDN,IDN,Indonesia,1.2175087,117.0078231,-1.216403904,UNK,SE Mariam 2,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored April 2005 TIME UNK,UNK TYPE was Boarded while Anchored in April 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
4/16/2005,April,2005,TIME UNK,106.875,-6.0887,Boarded,"Wharf 114, Tg. Priok Port, Indonesia",IDN,IDN,Indonesia,4.406244957,106.8377385,-6.102715753,UNK,Hiya Builder,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed April 2005 TIME UNK,UNK TYPE was Boarded while Berthed in April 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
4/18/2005,April,2005,TIME UNK,116.95,-1.3333,Boarded,"Balikpapan Anchorage, Indonesia",IDN,IDN,Indonesia,10.36060544,116.9576929,-1.239922784,UNK,Vana,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored April 2005 TIME UNK,UNK TYPE was Boarded while Anchored in April 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
4/22/2005,April,2005,TIME UNK,105.15,-0.4517,Hijacked,"Off Lingga Islands, Indonesia",IDN,IDN,Indonesia,23.86752713,105.0026962,-0.294854425,UNK,Inabukwa,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 2005 TIME UNK,UNK TYPE was Hijacked while Steaming in April 2005 TIME UNK,2.2,NA,1263.287321,6827210,582000,226289470,7.945000172,0.164290786,0.465410589
